INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,TV18BRDCST,28-Apr-2016,40.0,PE,1.7,1.8,1.55,1.6,1.6,9,63.72,153000,34000,01-APR-2016
OPTSTK,TV18BRDCST,28-Apr-2016,45.0,PE,4.95,4.95,4.75,4.75,4.75,2,16.94,323000,34000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,290.0,CE,40.15,40.15,40.15,40.15,40.15,1,6.6,8000,2000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,300.0,CE,31.5,31.5,31.5,31.5,31.5,1,6.63,4000,2000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,310.0,CE,22.0,24.5,22.0,24.0,24.0,9,60.06,48000,0,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,320.0,CE,13.95,19.7,13.95,17.3,17.3,16,107.99,62000,2000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,330.0,CE,11.0,14.5,10.25,12.45,12.45,244,1672.7,216000,118000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,340.0,CE,7.0,10.0,6.85,8.55,8.55,131,914.2,134000,46000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,350.0,CE,5.45,6.8,4.9,5.7,5.7,71,505.5,120000,46000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,360.0,CE,4.0,4.35,3.5,3.6,3.6,30,218.37,50000,42000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,370.0,CE,2.0,2.6,2.0,2.2,2.2,11,81.89,18000,18000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,380.0,CE,1.3,1.7,1.3,1.5,1.5,23,175.5,48000,44000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,270.0,PE,0.95,0.95,0.95,0.95,0.95,1,5.41,14000,0,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,280.0,PE,1.5,2.4,1.5,1.95,1.95,6,33.83,22000,6000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,290.0,PE,3.95,3.95,2.55,3.3,3.3,12,70.35,26000,18000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,300.0,PE,4.5,5.2,4.0,4.9,4.9,33,201.01,54000,36000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,310.0,PE,7.65,8.25,7.0,7.45,7.45,28,177.82,40000,26000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,320.0,PE,10.05,11.6,10.05,11.0,11.0,58,384.19,72000,62000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,330.0,PE,15.2,16.0,14.5,16.0,16.0,7,48.29,10000,10000,01-APR-2016
OPTSTK,TVSMOTOR,28-Apr-2016,340.0,PE,21.7,21.7,21.7,21.7,21.7,1,7.23,2000,2000,01-APR-2016
OPTSTK,UBL,28-Apr-2016,840.0,CE,25.6,25.6,25.6,25.6,25.6,1,4.32,2000,500,01-APR-2016
OPTSTK,UBL,28-Apr-2016,860.0,CE,29.0,29.0,19.0,20.0,20.0,22,97.06,8500,4500,01-APR-2016
OPTSTK,UBL,28-Apr-2016,800.0,PE,15.0,15.0,13.1,13.1,13.1,3,12.21,9000,1000,01-APR-2016
OPTSTK,UBL,28-Apr-2016,820.0,PE,20.7,20.7,20.7,20.7,20.7,1,4.2,6000,0,01-APR-2016
OPTSTK,UCOBANK,28-Apr-2016,40.0,CE,1.5,2.6,1.5,2.5,2.5,10,41.86,240000,30000,01-APR-2016
OPTSTK,UCOBANK,28-Apr-2016,42.5,CE,0.8,1.35,0.7,1.25,1.25,9,39.27,80000,80000,01-APR-2016
OPTSTK,UCOBANK,28-Apr-2016,45.0,CE,0.4,0.7,0.4,0.7,0.7,10,45.55,190000,60000,01-APR-2016
OPTSTK,UCOBANK,28-Apr-2016,32.5,PE,0.2,0.2,0.2,0.2,0.2,1,3.27,20000,10000,01-APR-2016
OPTSTK,UCOBANK,28-Apr-2016,35.0,PE,0.4,0.4,0.4,0.4,0.4,2,7.08,70000,10000,01-APR-2016
OPTSTK,UCOBANK,28-Apr-2016,37.5,PE,1.1,1.1,0.7,0.7,0.7,8,30.73,110000,30000,01-APR-2016
OPTSTK,UCOBANK,28-Apr-2016,40.0,PE,2.15,2.2,1.45,1.5,1.5,10,41.8,40000,20000,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3100.0,CE,204.0,204.0,204.0,204.0,204.0,1,6.6,1000,200,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3200.0,CE,140.0,140.0,103.8,106.0,106.0,13,86.16,3200,200,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3250.0,CE,100.0,112.0,80.2,81.2,81.2,61,407.45,7200,4800,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3300.0,CE,69.1,85.0,56.9,63.45,63.45,40,269.59,7000,3200,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3350.0,CE,67.6,76.2,45.0,48.45,48.45,34,231.71,3600,1800,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3400.0,CE,40.0,50.0,33.15,34.9,34.9,34,233.99,10200,1200,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3450.0,CE,34.7,34.7,24.55,26.0,26.0,17,118.29,2000,1400,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3500.0,CE,25.25,25.55,18.0,19.6,19.6,36,253.53,6000,5400,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3550.0,CE,13.0,13.0,13.0,13.0,13.0,2,14.25,200,200,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3600.0,CE,10.8,10.8,8.0,8.0,8.0,11,79.43,2600,1800,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,2900.0,PE,12.0,12.0,12.0,12.0,12.0,3,17.47,6200,0,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,2950.0,PE,27.45,27.45,14.55,16.25,16.25,8,47.47,2400,800,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3000.0,PE,22.0,27.55,19.5,20.0,20.0,12,72.52,4200,600,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3050.0,PE,34.95,34.95,33.0,33.0,33.0,3,18.5,400,200,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3100.0,PE,41.5,52.65,40.0,46.15,46.15,32,201.26,4400,2600,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3150.0,PE,53.8,68.6,53.8,64.45,64.45,18,115.58,2000,600,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3200.0,PE,78.8,88.9,72.4,85.65,85.65,24,157.5,3400,1400,01-APR-2016
OPTSTK,ULTRACEMCO,28-Apr-2016,3250.0,PE,112.0,112.0,108.0,108.0,108.0,2,13.44,400,0,01-APR-2016
